order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,day_of_week,hour,customer_type,order_channel,preparation_time_minutes,item_popularity,profit_percent
5107,02-07-2024,Cold coffee,Beverages,35.16,14,492.24,Cash,Mr.,Night,Sunday,13:41,Regular,Dine-In,19,High Demand,76
5108,02-07-2024,Vadapav,Fastfood,21.28,16,340.48,Cash,Mr.,Evening,Thursday,12:46,New,Online,19,Normal Demand,96
5109,02-07-2024,Sandwich,Fastfood,64.41,6,386.46,Online,Mrs.,Night,Saturday,11:08,Returning,Online,14,Normal Demand,33
5110,02-07-2024,Vadapav,Fastfood,20.03,7,140.21,Cash,Mrs.,Midnight,Wednesday,22:01,New,Online,19,Normal Demand,29
5111,02-07-2024,Frankie,Fastfood,51.4,10,514,Online,Mrs.,Night,Wednesday,22:51,Regular,Takeaway,17,Normal Demand,55
5112,02-07-2024,Sugarcane juice,Beverages,25.7,1,25.7,Cash,Mr.,Afternoon,Tuesday,09:18,Regular,Online,9,High Demand,70
5113,02-07-2024,Panipuri,Fastfood,19.36,14,271.04,Cash,Mrs.,Morning,Tuesday,22:28,New,Dine-In,21,High Demand,100
5114,02-07-2024,Panipuri,Fastfood,20.55,12,246.6,Online,Mrs.,Night,Sunday,01:37,Returning,Dine-In,10,High Demand,3
5115,02-07-2024,Vadapav,Fastfood,19.19,6,115.14,Online,Mrs.,Night,Saturday,07:29,Returning,Online,18,Normal Demand,24
5116,03-07-2024,Sandwich,Fastfood,58.17,12,698.04,Online,Mr.,Evening,Sunday,07:56,New,Dine-In,15,Normal Demand,27
5117,03-07-2024,Sugarcane juice,Beverages,26.41,8,211.28,Online,Mrs.,Evening,Thursday,16:50,Returning,Online,15,High Demand,26
5118,03-07-2024,Frankie,Fastfood,52.44,5,262.2,Online,Mr.,Afternoon,Tuesday,14:23,Returning,Online,22,Normal Demand,47
5119,03-07-2024,Sugarcane juice,Beverages,24.12,5,120.6,Cash,Mrs.,Morning,Tuesday,11:11,New,Online,23,High Demand,88
5120,03-07-2024,Vadapav,Fastfood,19.27,5,96.35,Online,Mrs.,Night,Saturday,06:58,Returning,Online,19,Normal Demand,4
5121,03-07-2024,Sugarcane juice,Beverages,24.19,2,48.38,Online,Mrs.,Night,Saturday,12:42,New,Dine-In,16,High Demand,82
5122,03-07-2024,Vadapav,Fastfood,20.73,11,228.03,Online,Mrs.,Morning,Sunday,06:45,New,Online,11,Normal Demand,62
5123,03-07-2024,Panipuri,Fastfood,19,10,190,Online,Mrs.,Morning,Monday,11:27,New,Online,19,High Demand,62
5124,03-07-2024,Sugarcane juice,Beverages,25.45,11,279.95,Online,Mrs.,Afternoon,Sunday,08:29,New,Dine-In,5,High Demand,68
5125,03-07-2024,Vadapav,Fastfood,20.75,2,41.5,Cash,Mrs.,Evening,Sunday,21:10,Returning,Dine-In,7,Normal Demand,12
5126,03-07-2024,Aalopuri,Fastfood,19.91,2,39.82,Cash,Mrs.,Afternoon,Tuesday,17:25,Regular,Takeaway,17,Normal Demand,75
5127,03-07-2024,Sandwich,Fastfood,63.03,14,882.42,Online,Mrs.,Morning,Sunday,04:32,New,Online,10,Normal Demand,25
5128,03-07-2024,Frankie,Fastfood,49.24,10,492.4,Cash,Mr.,Midnight,Wednesday,22:07,New,Takeaway,14,Normal Demand,52
5129,03-07-2024,Aalopuri,Fastfood,19.79,14,277.06,Online,Mr.,Afternoon,Monday,15:38,Regular,Dine-In,23,Normal Demand,68
5130,03-07-2024,Cold coffee,Beverages,38.05,3,114.15,Card,Mrs.,Midnight,Saturday,08:36,Regular,Takeaway,11,High Demand,61
5131,03-07-2024,Vadapav,Fastfood,21.02,12,252.24,Cash,Mrs.,Midnight,Wednesday,12:50,New,Takeaway,13,Normal Demand,33
5132,03-07-2024,Aalopuri,Fastfood,19.23,3,57.69,Cash,Mr.,Morning,Wednesday,04:03,New,Takeaway,17,Normal Demand,40
5133,03-07-2024,Sandwich,Fastfood,61.05,12,732.6,Card,Mrs.,Midnight,Saturday,01:13,Regular,Takeaway,19,Normal Demand,48
5134,03-07-2024,Panipuri,Fastfood,19.93,12,239.16,Cash,Mrs.,Morning,Monday,10:25,Returning,Online,24,High Demand,5
5135,03-07-2024,Vadapav,Fastfood,18.95,2,37.9,Online,Mrs.,Midnight,Saturday,18:52,Regular,Online,11,Normal Demand,73
5136,03-07-2024,Cold coffee,Beverages,38.78,12,465.36,Card,Mr.,Afternoon,Saturday,08:14,Returning,Takeaway,23,High Demand,10
5137,03-07-2024,Aalopuri,Fastfood,21.38,3,64.14,Cash,Mr.,Morning,Tuesday,09:58,Regular,Dine-In,9,Normal Demand,46
5138,03-07-2024,Frankie,Fastfood,50.5,2,101,Card,Mrs.,Night,Tuesday,23:57,New,Dine-In,18,Normal Demand,66
5139,03-07-2024,Panipuri,Fastfood,18.99,14,265.86,Cash,Mr.,Night,Saturday,23:05,New,Dine-In,6,High Demand,9
5140,03-07-2024,Panipuri,Fastfood,20.31,2,40.62,Card,Mrs.,Midnight,Monday,11:21,Returning,Takeaway,24,High Demand,100
5141,03-07-2024,Aalopuri,Fastfood,19.85,10,198.5,Cash,Mr.,Midnight,Sunday,01:15,Regular,Dine-In,20,Normal Demand,38
5142,03-07-2024,Sugarcane juice,Beverages,29.32,2,58.64,Online,Mrs.,Night,Sunday,16:29,Returning,Dine-In,12,High Demand,2
5143,03-07-2024,Panipuri,Fastfood,20.29,13,263.77,Cash,Mr.,Afternoon,Monday,17:55,Returning,Dine-In,23,High Demand,66
5144,03-07-2024,Cold coffee,Beverages,39.24,13,510.12,Cash,Mr.,Morning,Thursday,21:22,Returning,Online,7,High Demand,56
5145,03-07-2024,Cold coffee,Beverages,42.84,12,514.08,Cash,Mrs.,Midnight,Friday,22:39,New,Dine-In,12,High Demand,65
5146,03-07-2024,Panipuri,Fastfood,18.16,10,181.6,Cash,Mr.,Morning,Sunday,15:08,Regular,Online,14,High Demand,76
5147,03-07-2024,Sugarcane juice,Beverages,25.12,1,25.12,Cash,Mrs.,Evening,Wednesday,02:34,Regular,Takeaway,18,High Demand,48
5148,03-07-2024,Sugarcane juice,Beverages,27.49,7,192.43,Card,Mr.,Midnight,Monday,05:21,Regular,Online,18,High Demand,83
5149,03-07-2024,Sandwich,Fastfood,59.65,14,835.1,Online,Mr.,Night,Monday,17:55,Returning,Takeaway,6,Normal Demand,38
5150,03-07-2024,Vadapav,Fastfood,18.27,8,146.16,Cash,Mr.,Evening,Wednesday,14:46,New,Online,21,Normal Demand,55
5151,03-07-2024,Aalopuri,Fastfood,19.6,8,156.8,Cash,Mr.,Midnight,Thursday,10:12,Returning,Dine-In,7,Normal Demand,16
5152,03-07-2024,Panipuri,Fastfood,21.45,2,42.9,Cash,Mr.,Evening,Saturday,09:37,Regular,Online,23,High Demand,62
5153,03-07-2024,Sandwich,Fastfood,61.13,9,550.17,Cash,Mr.,Night,Friday,17:20,New,Takeaway,13,Normal Demand,27
5154,03-07-2024,Vadapav,Fastfood,19.16,3,57.48,Online,Mrs.,Midnight,Friday,10:26,New,Takeaway,15,Normal Demand,70
5155,03-07-2024,Sandwich,Fastfood,57.94,2,115.88,Cash,Mr.,Evening,Saturday,03:27,Regular,Online,12,Normal Demand,81
5156,03-07-2024,Sandwich,Fastfood,58.32,5,291.6,Cash,Mrs.,Night,Friday,23:49,New,Takeaway,12,Normal Demand,86
5157,03-07-2024,Cold coffee,Beverages,40.72,16,651.52,Card,Mrs.,Afternoon,Sunday,08:17,Returning,Takeaway,14,High Demand,93
5158,03-07-2024,Sugarcane juice,Beverages,26.67,9,240.03,Online,Mr.,Night,Monday,06:00,New,Takeaway,10,High Demand,13
5159,03-07-2024,Panipuri,Fastfood,21.05,8,168.4,Cash,Mr.,Evening,Tuesday,01:11,New,Dine-In,23,High Demand,14
5160,03-07-2024,Cold coffee,Beverages,40.91,10,409.1,Cash,Mrs.,Night,Sunday,11:49,Returning,Takeaway,17,High Demand,93
5161,03-07-2024,Sandwich,Fastfood,56.01,9,504.09,Cash,Mrs.,Night,Wednesday,23:17,New,Online,14,Normal Demand,39
5162,03-07-2024,Cold coffee,Beverages,37.34,5,186.7,Cash,Mrs.,Afternoon,Saturday,03:03,Regular,Dine-In,18,High Demand,3
5163,03-07-2024,Sugarcane juice,Beverages,25.67,13,333.71,Online,Mrs.,Evening,Saturday,05:24,Regular,Dine-In,6,High Demand,29
5164,03-07-2024,Aalopuri,Fastfood,18.65,10,186.5,Cash,Mr.,Morning,Friday,04:52,Returning,Online,17,Normal Demand,84
5165,03-07-2024,Sandwich,Fastfood,59.32,15,889.8,Cash,Mrs.,Midnight,Saturday,02:52,New,Dine-In,8,Normal Demand,36
5166,03-07-2024,Vadapav,Fastfood,20.3,6,121.8,Cash,Mr.,Midnight,Monday,14:56,Regular,Dine-In,8,Normal Demand,8
5167,03-07-2024,Frankie,Fastfood,47.16,12,565.92,Card,Mr.,Morning,Tuesday,07:41,Returning,Online,18,Normal Demand,73
5168,03-07-2024,Vadapav,Fastfood,18.98,5,94.9,Cash,Mrs.,Midnight,Monday,18:49,Regular,Dine-In,13,Normal Demand,20
5169,03-07-2024,Aalopuri,Fastfood,19.91,13,258.83,Cash,Mr.,Morning,Thursday,09:46,New,Dine-In,8,Normal Demand,36
5170,03-07-2024,Vadapav,Fastfood,20.5,15,307.5,Online,Mrs.,Afternoon,Thursday,15:01,New,Takeaway,6,Normal Demand,1
5171,04-07-2024,Aalopuri,Fastfood,21.06,11,231.66,Cash,Mr.,Morning,Tuesday,02:25,Regular,Online,17,Normal Demand,61
5172,04-07-2024,Sandwich,Fastfood,61.82,16,989.12,Cash,Mr.,Afternoon,Wednesday,07:31,New,Online,15,Normal Demand,45
5173,04-07-2024,Sugarcane juice,Beverages,25.09,13,326.17,Online,Mrs.,Midnight,Thursday,09:27,Returning,Dine-In,9,High Demand,87
5174,04-07-2024,Sugarcane juice,Beverages,24.07,2,48.14,Online,Mrs.,Evening,Monday,01:49,Returning,Dine-In,9,High Demand,34
5175,04-07-2024,Sandwich,Fastfood,56.79,4,227.16,Cash,Mrs.,Evening,Thursday,10:58,New,Takeaway,19,Normal Demand,21
5176,04-07-2024,Sugarcane juice,Beverages,24.36,1,24.36,Online,Mr.,Morning,Wednesday,11:32,New,Online,22,High Demand,17
5177,04-07-2024,Vadapav,Fastfood,20.41,5,102.05,Cash,Mrs.,Night,Saturday,09:05,New,Dine-In,23,Normal Demand,21
5178,04-07-2024,Cold coffee,Beverages,40.67,2,81.34,Online,Mr.,Night,Wednesday,12:21,New,Takeaway,21,High Demand,46
5179,04-07-2024,Cold coffee,Beverages,35.8,7,250.6,Online,Mrs.,Evening,Monday,19:11,Regular,Dine-In,9,High Demand,9
5180,04-07-2024,Cold coffee,Beverages,38.43,10,384.3,Cash,Mr.,Evening,Thursday,18:28,New,Dine-In,19,High Demand,41
5181,04-07-2024,Vadapav,Fastfood,21.2,5,106,Online,Mrs.,Afternoon,Sunday,00:14,Regular,Takeaway,12,Normal Demand,86
5182,04-07-2024,Vadapav,Fastfood,20.08,1,20.08,Online,Mr.,Midnight,Friday,15:04,Returning,Dine-In,7,Normal Demand,77
5183,04-07-2024,Aalopuri,Fastfood,18.58,14,260.12,Online,Mrs.,Afternoon,Thursday,21:10,New,Online,8,Normal Demand,64
5184,04-07-2024,Sugarcane juice,Beverages,27.94,15,419.1,Cash,Mrs.,Night,Friday,20:29,Returning,Dine-In,13,High Demand,90
5185,04-07-2024,Sandwich,Fastfood,59.91,9,539.19,Cash,Mr.,Night,Tuesday,07:08,Regular,Online,10,Normal Demand,79
5186,04-07-2024,Frankie,Fastfood,50.96,11,560.56,Cash,Mrs.,Morning,Sunday,18:01,Returning,Takeaway,8,Normal Demand,66
5187,04-07-2024,Aalopuri,Fastfood,20.4,10,204,Cash,Mr.,Morning,Thursday,19:16,New,Takeaway,20,Normal Demand,87
5188,04-07-2024,Frankie,Fastfood,49.08,11,539.88,Card,Mr.,Night,Saturday,08:38,Regular,Takeaway,5,Normal Demand,13
5189,04-07-2024,Sugarcane juice,Beverages,24.09,14,337.26,Online,Mr.,Night,Sunday,20:37,Regular,Takeaway,24,High Demand,82
5190,04-07-2024,Cold coffee,Beverages,44.24,14,619.36,Cash,Mrs.,Midnight,Tuesday,15:23,Regular,Takeaway,13,High Demand,30
5191,04-07-2024,Panipuri,Fastfood,21,14,294,Cash,Mr.,Midnight,Sunday,18:39,New,Dine-In,11,High Demand,74
5192,04-07-2024,Sugarcane juice,Beverages,26.03,1,26.03,Online,Mrs.,Evening,Saturday,17:11,Regular,Dine-In,11,High Demand,92
5193,04-07-2024,Cold coffee,Beverages,41.15,14,576.1,Online,Mrs.,Midnight,Friday,18:43,Returning,Dine-In,18,High Demand,50
5194,04-07-2024,Cold coffee,Beverages,37.99,1,37.99,Online,Mr.,Evening,Sunday,22:01,Returning,Dine-In,23,High Demand,9
5195,04-07-2024,Panipuri,Fastfood,21.28,2,42.56,Cash,Mr.,Evening,Thursday,20:08,Returning,Dine-In,10,High Demand,38
5196,04-07-2024,Panipuri,Fastfood,19.16,16,306.56,Online,Mr.,Midnight,Saturday,10:55,Returning,Dine-In,23,High Demand,41
5197,04-07-2024,Sandwich,Fastfood,60.85,13,791.05,Cash,Mr.,Night,Tuesday,13:28,New,Dine-In,23,Normal Demand,94
5198,04-07-2024,Frankie,Fastfood,45.9,14,642.6,Online,Mr.,Afternoon,Tuesday,15:33,New,Online,23,Normal Demand,95
5199,04-07-2024,Aalopuri,Fastfood,17.96,1,17.96,Cash,Mrs.,Midnight,Wednesday,20:23,Returning,Takeaway,17,Normal Demand,57
5200,04-07-2024,Cold coffee,Beverages,40.64,11,447.04,Card,Mr.,Afternoon,Wednesday,09:38,Regular,Takeaway,5,High Demand,96
5201,04-07-2024,Vadapav,Fastfood,19.19,9,172.71,Cash,Mr.,Evening,Saturday,07:44,New,Online,11,Normal Demand,44
5202,04-07-2024,Vadapav,Fastfood,18.01,7,126.07,Cash,Mrs.,Night,Thursday,17:46,Returning,Takeaway,15,Normal Demand,42
5203,04-07-2024,Sugarcane juice,Beverages,25.68,11,282.48,Cash,Mr.,Morning,Saturday,22:14,New,Dine-In,20,High Demand,84
5204,04-07-2024,Frankie,Fastfood,55.3,8,442.4,Online,Mrs.,Morning,Monday,21:37,New,Online,5,Normal Demand,67
5205,04-07-2024,Cold coffee,Beverages,42.78,5,213.9,Online,Mrs.,Afternoon,Thursday,03:47,Regular,Online,16,High Demand,53
5206,04-07-2024,Sandwich,Fastfood,59.23,3,177.69,Online,Mrs.,Afternoon,Sunday,22:24,Regular,Dine-In,17,Normal Demand,46
5207,04-07-2024,Vadapav,Fastfood,20.01,16,320.16,Cash,Mrs.,Afternoon,Friday,18:22,Returning,Online,5,Normal Demand,71
5208,04-07-2024,Panipuri,Fastfood,20.89,1,20.89,Cash,Mrs.,Midnight,Friday,03:37,Returning,Dine-In,15,High Demand,76
5209,04-07-2024,Aalopuri,Fastfood,21.12,12,253.44,Cash,Mr.,Night,Friday,00:34,Returning,Online,13,Normal Demand,50
5210,04-07-2024,Panipuri,Fastfood,19.66,3,58.98,Online,Mrs.,Afternoon,Wednesday,04:15,Regular,Takeaway,13,High Demand,4
5211,04-07-2024,Panipuri,Fastfood,20.03,14,280.42,Cash,Mr.,Midnight,Tuesday,22:57,Regular,Dine-In,19,High Demand,11
5212,04-07-2024,Aalopuri,Fastfood,20.3,8,162.4,Cash,Mr.,Midnight,Wednesday,18:33,New,Online,6,Normal Demand,15
5213,04-07-2024,Panipuri,Fastfood,20.55,13,267.15,Online,Mrs.,Evening,Thursday,13:33,Regular,Takeaway,20,High Demand,47
5214,04-07-2024,Sandwich,Fastfood,59.6,9,536.4,Online,Mrs.,Midnight,Monday,15:12,Returning,Online,7,Normal Demand,62
5215,04-07-2024,Frankie,Fastfood,49.7,8,397.6,Online,Mr.,Night,Monday,09:40,Returning,Dine-In,19,Normal Demand,81
5216,04-07-2024,Aalopuri,Fastfood,21.38,9,192.42,Cash,Mr.,Morning,Wednesday,21:55,Regular,Dine-In,11,Normal Demand,24
5217,04-07-2024,Sandwich,Fastfood,63.63,12,763.56,Cash,Mrs.,Midnight,Tuesday,03:43,Returning,Takeaway,15,Normal Demand,79
5218,04-07-2024,Aalopuri,Fastfood,20.48,14,286.72,Cash,Mr.,Afternoon,Wednesday,07:30,Returning,Dine-In,9,Normal Demand,67
5219,04-07-2024,Aalopuri,Fastfood,21.72,6,130.32,Online,Mrs.,Midnight,Thursday,04:38,Returning,Takeaway,24,Normal Demand,6
5220,04-07-2024,Frankie,Fastfood,49.03,10,490.3,Cash,Mrs.,Night,Tuesday,20:14,New,Takeaway,8,Normal Demand,36
5221,04-07-2024,Sugarcane juice,Beverages,27.03,11,297.33,Cash,Mrs.,Afternoon,Monday,12:03,New,Online,13,High Demand,31
5222,04-07-2024,Frankie,Fastfood,51.36,6,308.16,Online,Mrs.,Night,Monday,16:38,Returning,Dine-In,22,Normal Demand,89
5223,04-07-2024,Sugarcane juice,Beverages,29.09,10,290.9,Online,Mr.,Night,Saturday,22:10,New,Dine-In,12,High Demand,93
5224,04-07-2024,Frankie,Fastfood,47.02,2,94.04,Cash,Mrs.,Morning,Sunday,04:05,Returning,Online,5,Normal Demand,82
5225,04-07-2024,Panipuri,Fastfood,19.31,8,154.48,Cash,Mrs.,Morning,Tuesday,23:46,New,Online,9,High Demand,53
5226,05-07-2024,Panipuri,Fastfood,20.42,1,20.42,Card,Mr.,Midnight,Thursday,03:26,New,Dine-In,9,High Demand,50
5227,05-07-2024,Frankie,Fastfood,50.99,6,305.94,Online,Mrs.,Midnight,Saturday,18:51,New,Online,6,Normal Demand,32
5228,05-07-2024,Panipuri,Fastfood,21.95,14,307.3,Cash,Mr.,Midnight,Monday,16:51,New,Dine-In,23,High Demand,78
5229,05-07-2024,Sandwich,Fastfood,57.99,6,347.94,Card,Mr.,Morning,Saturday,19:07,New,Online,21,Normal Demand,9
5230,05-07-2024,Sandwich,Fastfood,62.71,13,815.23,Cash,Mr.,Midnight,Wednesday,03:46,New,Dine-In,22,Normal Demand,28
5231,05-07-2024,Sandwich,Fastfood,63.49,1,63.49,Online,Mrs.,Evening,Tuesday,23:20,Returning,Dine-In,16,Normal Demand,14
5232,05-07-2024,Panipuri,Fastfood,20.7,9,186.3,Cash,Mr.,Morning,Wednesday,19:42,New,Online,12,High Demand,50
5233,05-07-2024,Sandwich,Fastfood,57.12,9,514.08,Cash,Mrs.,Night,Saturday,02:02,Returning,Dine-In,22,Normal Demand,30
5234,05-07-2024,Sugarcane juice,Beverages,26.76,13,347.88,Card,Mrs.,Evening,Friday,13:28,Returning,Takeaway,21,High Demand,20
5235,05-07-2024,Aalopuri,Fastfood,21.23,12,254.76,Card,Mr.,Night,Friday,19:37,New,Takeaway,19,Normal Demand,38
5236,05-07-2024,Cold coffee,Beverages,41.2,14,576.8,Cash,Mrs.,Morning,Friday,11:26,Returning,Dine-In,8,High Demand,87
5237,05-07-2024,Sugarcane juice,Beverages,25.26,13,328.38,Online,Mr.,Midnight,Friday,09:33,New,Dine-In,21,High Demand,56
5238,05-07-2024,Vadapav,Fastfood,20.23,5,101.15,Online,Mr.,Evening,Monday,06:00,Regular,Takeaway,17,Normal Demand,83
5239,05-07-2024,Sandwich,Fastfood,59.76,15,896.4,Online,Mr.,Night,Thursday,12:00,Returning,Takeaway,18,Normal Demand,92
5240,05-07-2024,Sugarcane juice,Beverages,25.8,14,361.2,Cash,Mrs.,Morning,Saturday,23:36,Returning,Dine-In,22,High Demand,91
5241,05-07-2024,Panipuri,Fastfood,20.03,2,40.06,Cash,Mr.,Evening,Wednesday,14:24,New,Online,10,High Demand,36
5242,05-07-2024,Sugarcane juice,Beverages,23.94,11,263.34,Online,Mrs.,Midnight,Friday,17:34,Returning,Dine-In,14,High Demand,88
5243,05-07-2024,Sugarcane juice,Beverages,23.69,7,165.83,Online,Mrs.,Night,Sunday,18:21,Regular,Takeaway,11,High Demand,91
5244,05-07-2024,Vadapav,Fastfood,19.25,15,288.75,Cash,Mr.,Midnight,Thursday,18:00,New,Online,8,Normal Demand,96
5245,05-07-2024,Cold coffee,Beverages,40.44,13,525.72,Online,Mrs.,Afternoon,Sunday,09:42,Regular,Takeaway,15,High Demand,36
5246,05-07-2024,Vadapav,Fastfood,19.97,3,59.91,Online,Mr.,Evening,Monday,18:08,Returning,Online,16,Normal Demand,23
5247,05-07-2024,Frankie,Fastfood,50.54,8,404.32,Card,Mrs.,Afternoon,Monday,07:47,New,Takeaway,10,Normal Demand,59
5248,05-07-2024,Sugarcane juice,Beverages,25.63,14,358.82,Cash,Mrs.,Morning,Wednesday,14:00,New,Takeaway,19,High Demand,94
5249,05-07-2024,Frankie,Fastfood,48.43,3,145.29,Card,Mrs.,Night,Friday,07:55,Returning,Online,11,Normal Demand,91
5250,05-07-2024,Cold coffee,Beverages,42.93,5,214.65,Cash,Mrs.,Afternoon,Saturday,22:15,Regular,Takeaway,22,High Demand,58
5251,05-07-2024,Cold coffee,Beverages,39.46,2,78.92,Cash,Mr.,Midnight,Friday,17:53,Returning,Takeaway,19,High Demand,15
5252,05-07-2024,Sugarcane juice,Beverages,24.46,8,195.68,Cash,Mrs.,Evening,Thursday,14:00,New,Takeaway,12,High Demand,43
5253,05-07-2024,Panipuri,Fastfood,20.48,1,20.48,Cash,Mrs.,Evening,Monday,10:27,Returning,Dine-In,19,High Demand,72
5254,05-07-2024,Aalopuri,Fastfood,18.16,14,254.24,Cash,Mr.,Night,Tuesday,12:25,Regular,Online,10,Normal Demand,57
5255,05-07-2024,Vadapav,Fastfood,19.21,9,172.89,Cash,Mrs.,Morning,Friday,18:09,Regular,Takeaway,16,Normal Demand,35
5256,05-07-2024,Frankie,Fastfood,52.45,10,524.5,Card,Mrs.,Evening,Monday,06:28,Returning,Dine-In,18,Normal Demand,35
5257,05-07-2024,Aalopuri,Fastfood,18.26,1,18.26,Cash,Mr.,Morning,Monday,19:12,Regular,Dine-In,9,Normal Demand,6
5258,05-07-2024,Sugarcane juice,Beverages,26.4,8,211.2,Online,Mrs.,Midnight,Thursday,06:26,Regular,Online,9,High Demand,29
5259,05-07-2024,Sugarcane juice,Beverages,26.89,7,188.23,Cash,Mr.,Evening,Thursday,03:22,Returning,Takeaway,7,High Demand,67
5260,05-07-2024,Sugarcane juice,Beverages,24.54,10,245.4,Online,Mrs.,Evening,Tuesday,17:11,Regular,Takeaway,9,High Demand,25
5261,05-07-2024,Frankie,Fastfood,50.73,15,760.95,Cash,Mr.,Midnight,Thursday,17:47,New,Takeaway,18,Normal Demand,100
5262,05-07-2024,Sandwich,Fastfood,63.36,7,443.52,Cash,Mrs.,Night,Sunday,08:31,Regular,Dine-In,8,Normal Demand,9
5263,05-07-2024,Cold coffee,Beverages,39.07,6,234.42,Online,Mrs.,Evening,Friday,15:50,Returning,Dine-In,22,High Demand,59
5264,05-07-2024,Cold coffee,Beverages,41.74,8,333.92,Online,Mrs.,Evening,Thursday,17:48,Returning,Dine-In,12,High Demand,50
5265,05-07-2024,Sugarcane juice,Beverages,24.16,14,338.24,Card,Mr.,Night,Wednesday,18:15,Regular,Online,11,High Demand,84
5266,05-07-2024,Aalopuri,Fastfood,19.52,14,273.28,Card,Mr.,Evening,Sunday,22:17,New,Online,13,Normal Demand,89
5267,05-07-2024,Frankie,Fastfood,48,14,672,Online,Mrs.,Night,Thursday,20:57,New,Dine-In,17,Normal Demand,55
5268,05-07-2024,Vadapav,Fastfood,20.34,14,284.76,Online,Mrs.,Afternoon,Tuesday,10:18,Returning,Online,19,Normal Demand,64
5269,05-07-2024,Cold coffee,Beverages,42.32,14,592.48,Card,Mrs.,Afternoon,Wednesday,05:05,Regular,Online,18,High Demand,70
5270,05-07-2024,Aalopuri,Fastfood,19.82,9,178.38,Cash,Mrs.,Evening,Tuesday,02:32,New,Dine-In,7,Normal Demand,53
5271,05-07-2024,Sugarcane juice,Beverages,23.41,1,23.41,Cash,Mr.,Evening,Thursday,13:58,Returning,Takeaway,22,High Demand,19
5272,05-07-2024,Sugarcane juice,Beverages,23.65,13,307.45,Cash,Mrs.,Night,Monday,15:14,Returning,Dine-In,13,High Demand,43
5273,05-07-2024,Vadapav,Fastfood,20.39,9,183.51,Cash,Mrs.,Afternoon,Tuesday,16:38,Regular,Online,22,Normal Demand,25
5274,05-07-2024,Panipuri,Fastfood,21.84,14,305.76,Online,Mr.,Midnight,Tuesday,00:20,Regular,Online,18,High Demand,47
5275,05-07-2024,Vadapav,Fastfood,20.39,8,163.12,Cash,Mr.,Evening,Tuesday,16:23,New,Dine-In,6,Normal Demand,62
5276,05-07-2024,Panipuri,Fastfood,19.61,5,98.05,Online,Mr.,Morning,Tuesday,18:27,Returning,Online,15,High Demand,21
5277,05-07-2024,Cold coffee,Beverages,41.53,14,581.42,Online,Mr.,Afternoon,Tuesday,17:08,Regular,Dine-In,21,High Demand,25
5278,05-07-2024,Sugarcane juice,Beverages,24.7,13,321.1,Cash,Mrs.,Morning,Wednesday,12:23,New,Takeaway,20,High Demand,83
5279,05-07-2024,Aalopuri,Fastfood,19.62,3,58.86,Online,Mr.,Midnight,Wednesday,00:16,Regular,Dine-In,19,Normal Demand,38
5280,05-07-2024,Sugarcane juice,Beverages,23.8,14,333.2,Online,Mrs.,Afternoon,Sunday,11:49,Regular,Online,22,High Demand,20
5281,06-07-2024,Cold coffee,Beverages,42.82,15,642.3,Card,Mrs.,Midnight,Wednesday,15:13,New,Dine-In,16,High Demand,72
5282,06-07-2024,Cold coffee,Beverages,34.92,14,488.88,Cash,Mrs.,Afternoon,Monday,13:50,New,Online,9,High Demand,72
5283,06-07-2024,Cold coffee,Beverages,41.6,10,416,Online,Mr.,Morning,Friday,13:01,Returning,Online,5,High Demand,83
5284,06-07-2024,Panipuri,Fastfood,19.54,2,39.08,Online,Mr.,Afternoon,Tuesday,12:24,Regular,Dine-In,23,High Demand,76
5285,06-07-2024,Sugarcane juice,Beverages,24.49,10,244.9,Cash,Mr.,Evening,Thursday,13:16,Regular,Dine-In,17,High Demand,100
5286,06-07-2024,Aalopuri,Fastfood,21.69,5,108.45,Online,Mr.,Afternoon,Tuesday,07:26,Regular,Dine-In,22,Normal Demand,58
5287,06-07-2024,Aalopuri,Fastfood,19.29,13,250.77,Online,Mrs.,Morning,Thursday,14:46,Regular,Online,20,Normal Demand,29
5288,06-07-2024,Cold coffee,Beverages,38.64,1,38.64,Online,Mrs.,Night,Friday,06:57,New,Dine-In,12,High Demand,87
5289,06-07-2024,Sandwich,Fastfood,59.61,1,59.61,Cash,Mr.,Midnight,Tuesday,11:43,New,Takeaway,8,Normal Demand,27
5290,06-07-2024,Sandwich,Fastfood,61.24,2,122.48,Cash,Mrs.,Afternoon,Monday,09:30,New,Online,21,Normal Demand,30
5291,06-07-2024,Sugarcane juice,Beverages,24.45,8,195.6,Online,Mrs.,Midnight,Friday,17:30,Regular,Dine-In,22,High Demand,83
5292,06-07-2024,Aalopuri,Fastfood,18.43,11,202.73,Cash,Mrs.,Night,Saturday,21:59,Regular,Takeaway,15,Normal Demand,89
5293,06-07-2024,Sandwich,Fastfood,57.4,13,746.2,Cash,Mr.,Evening,Thursday,15:59,Regular,Dine-In,9,Normal Demand,34
5294,06-07-2024,Vadapav,Fastfood,21.28,2,42.56,Cash,Mr.,Night,Wednesday,03:45,New,Online,21,Normal Demand,73
5295,06-07-2024,Vadapav,Fastfood,20.07,2,40.14,Card,Mr.,Morning,Wednesday,16:09,Regular,Takeaway,21,Normal Demand,93
5296,06-07-2024,Aalopuri,Fastfood,20.45,5,102.25,Cash,Mrs.,Midnight,Thursday,07:15,Regular,Online,19,Normal Demand,80
